seller-sku	asin1	price	quantity
DCG011220-483	B077518K5D	30.64	30
DCG011220-484	B0775MPWTV	55.48	30
DCG011220-486	B077VLTGV8	29.76	30
DCG011220-49	B00GM49Y5U	30.74	30
DCG011220-490	B078JNSZCZ	32.82	30
DCG011220-491	B0795X2TKT	35.97	30
DCG011220-492	B079JBSK1B	36.64	30
DCG011220-497	B07BJ5PZZW	35.71	30
DCG011220-499	B07BVJSJZZ	54.32	30
DCG011222	B01C5OXLQ8	29.64	30
DCG011226	B01DBCN8KW	51.94	30
DCG011228	B01DZX9P1I	25.01	30
DCG011229	B01GZLZI72	38.68	14
DCG011231	B01J7JWDT0	55.69	30
DCG011233	B01KS3M2R2	64.65	19
DCG011234	B01KSQEAGU	32.78	27
DCG011238	B01M2UVUZR	38.11	30
DCG011242	B01N6DJZBW	79.44	11
DCG011243	B01N77NHZ1	39.32	30
DCG011245	B01N9XNK8C	64.82	30
DCG011255	B06ZZNG3JT	78.85	30
DCG011256	B0716S3P9W	42.71	30
DCG01126	B00KGFDDBM	39.62	30
DCG011262	B0735VFNN1	52.33	30
DCG011265	B0747QSPHH	58.94	20
DCG011267	B074Q436J6	71.47	30
DCG011268	B074W7YWJJ	34.15	30
DCG01127	B00OO2NXJK	73.42	30
DCG011271	B075J5VLSL	67.92	13
DCG011273	B075M7QRFF	63.62	20
DCG01128	B00OO2P6H2	77.39	30
DCG011281	B076RNTNRT	32.46	30
DCG011283	B0773WZWND	41.78	30
DCG011286	B077GVN3ZN	36.86	14
DCG011287	B077M4LWN1	24.76	30
DCG011292	B079N39HDG	88.53	30
DCG0113201	B0032VN1Q4	29.07	30
DCG01132010	B0186DHXE8	46.12	30
DCG01132011	B01CTBL240	87.52	30
DCG01132014	B01I6B487K	34.44	30
DCG01132017	B01M5B2YGT	36.09	30
DCG01132018	B01MRHKEIP	37.98	30
DCG01132019	B01N4GOSDF	33.56	28
DCG0113202	B009L43562	26.72	28
DCG01132020	B01N9PSULT	37.92	30
DCG01132021	B01NBF3X2P	55.95	30
DCG01132025	B06XXXJL1X	38.13	30
DCG01132028	B073TQZZTY	34.44	30
DCG01132029	B0757KN9LX	44.61	30
DCG0113203	B00DQ0QOYM	30.79	30
DCG01132030	B0757LNP3G	37.49	30
DCG01132031	B0768TVB7C	32.32	30
DCG01132033	B076HCCKR3	40.67	30
DCG01132035	B076ZZGWQQ	30.86	21
DCG01132037	B0787NYGC5	36.16	30
DCG0113204	B00F32T9EI	30.67	30
DCG01132041	B07D4PG1SH	38.06	30
DCG01132042	B07D6KM7L3	60.76	30
DCG01132045	B07DX754MN	34.74	30
DCG01132049	B07GGP7NJB	40.96	30
DCG01132053	B07JVMJ3F5	101.45	30
DCG01132055	B07KNRKK8G	66.54	30
DCG01132057	B07L3LSPL4	80.92	30
DCG01132061	B07MNM5V65	42.58	20
DCG01132064	B07NV8NX85	24.71	30
DCG01132065	B07P1YFVG4	37.52	30
DCG01132067	B07PHFVRM2	50.27	30
DCG0113208	B014I5GURE	38.34	30
DCG0113209	B01670718K	29.53	30
DCG01142010	B01DF0UEUM	54.87	22
DCG01142013	B074YXFBPQ	151.72	12
DCG01142016	B07C63C41Y	67.76	30
DCG01142017	B07F2QZ2YX	49.76	30
DCG01142018	B07F2XDWX4	48.36	30
DCG01142020	B07FKK8MJZ	35.09	30
DCG01142021	B07FMNMKNS	33.19	30
DCG01142022	B07FPT21NR	36.01	18
DCG01142023	B07JBZG7TW	34.13	30
DCG01142025	B07KFDY91Z	39.81	24
DCG01142026	B07L62H81L	49.78	25
DCG01142027	B07M7KK5XH	154.58	16
DCG01142028	B07MBHPJH3	28.65	30
DCG0114203	B00SQ5Q8ZC	28.61	30
DCG0114205	B00TEAPVN8	42.75	19
DCG0114208	B018UPSXM8	32.29	24
DCG0114209	B01C966FBK	54.55	30
DCG01152013	B00NPQKM4U	72.69	30
DCG01152015	B013G1Y18Q	40.01	30
DCG01152018	B01EM8XQWO	24.89	17
DCG01152019	B01G9HC4WO	31.32	30
DCG01152021	B01IH1NANM	32.88	30
DCG01152022	B01IJXWF8O	38.25	30
DCG01152023	B01K11RTT2	127.01	28
DCG01152026	B01M2BU2DS	56.64	30
DCG01152027	B01MFEZEX9	45.47	30
DCG01152030	B071FBC2VS	52.07	30
DCG01152032	B07437X7SL	67.25	30
DCG01152033	B07476H14Z	30.87	30
DCG01152034	B074SJ7YXQ	34.2	30
DCG01152035	B07535KHNZ	83.34	30
DCG01152039	B075ZRLY3N	42.63	11
DCG01152040	B076C4KZ8P	71.52	29
DCG01152043	B078HDRSHT	33.4	30
DCG01152046	B07B3XH6YD	45.56	30
DCG0115205	B005XOSZS2	73.86	17
DCG01152052	B07FMFS1B5	63.39	30
DCG01152053	B07FY6WNDD	40.11	30
DCG01152054	B07FZY6XYY	29.84	30
DCG01152056	B07GR8M2Y8	50.06	30
DCG01152061	B07H78ZLFT	38.26	30
DCG01152062	B07HB2X5FC	50.71	30
DCG01152064	B07HXWYJSB	87.89	30
DCG01152066	B07J6HC7Z8	27	30
DCG0115207	B008L46RU4	55.69	30
DCG01152070	B07K421H9M	70.27	30
DCG01152073	B07KP8B1NK	33.75	30
DCG01152075	B07KXPP6HQ	125.88	30
DCG01152076	B07MF1SV99	38.22	30
DCG0115208	B00GVG1ZRY	40.36	30
DCG01152080	B07MML8JRW	27.84	30
DCG0115209	B00GVG2172	40.11	30
DCG011620102	B07DDLTZ4H	38.22	30
DCG011620104	B07DHPWJ4L	50.24	20
DCG011620105	B07DMPW51C	25.78	30
DCG011620107	B07DQLNFNR	30.99	30
DCG011620111	B07F7VMYJD	53.41	30
DCG011620113	B07FDZJ354	55.68	30
DCG011620114	B07FKT1YTS	40.15	30
DCG011620119	B07G9WYV2M	30.32	30
DCG011620120	B07GBQT8WH	45.38	30
DCG011620121	B07GDP3HLS	35.91	30
DCG011620122	B07GDTNMLZ	67.32	30
DCG011620124	B07GSTCV26	38.41	30
DCG011620125	B07GTFB8R3	39.79	30
DCG011620126	B07GWRDRRC	40.2	30
DCG011620128	B07GXZ9PJ3	40.68	30
DCG011620129	B07GZ6L896	58.79	30
DCG011620131	B07H2TVZDQ	30.32	30
DCG011620133	B07HDJS6KC	39.84	30
DCG011620134	B07HF11CMP	57.12	30
DCG011620135	B07HGSNKBV	35.08	30
DCG011620137	B07HKGXW13	41.71	30
DCG011620138	B07HL94ZXN	42.19	30
DCG011620140	B07J2R2TZX	104.41	30
DCG011620141	B07J65XRNQ	33.2	30
DCG011620143	B07JBRCSF2	25.31	30
DCG011620144	B07JF7DLMT	38.41	30
DCG011620146	B07JM3JJXC	40.07	30
DCG011620147	B07JMG3SXB	28.4	30
DCG011620148	B07JNQ522Y	40.05	30
DCG011620151	B07KMQ7KMQ	23.07	14
DCG011620154	B07KWPWR62	38.25	30
DCG011620159	B07L46S4Y4	34.84	30
DCG01162016	B01BXQSUA6	38.41	30
DCG011620161	B07LBMHDWL	36.33	30
DCG011620164	B07M5TD54J	37.28	30
DCG011620166	B07MCWMJ15	36.32	30
DCG011620168	B07MGSBKFV	55.82	30
DCG011620169	B07MHJ2VBR	32.31	30
DCG011620170	B07MK4GBW4	44.99	30
DCG011620171	B07MLSZZ9C	41.44	30
DCG011620172	B07MP19PHF	37.07	30
DCG011620173	B07MPC17Y6	30.44	30
DCG011620174	B07MPWLZ1Q	44.22	30
DCG011620176	B07MQRZSG7	34.15	30
DCG011620178	B07MRKLNDG	42.15	30
DCG011620179	B07MSDMPVG	24.45	30
DCG011620180	B07MV3HC5L	29.59	30
DCG011620182	B07MYZ1W74	34.36	30
DCG011620185	B07NBZZCV9	88.66	30
DCG011620187	B07NPWT3FH	34.38	30
DCG011620189	B07NQJZGGQ	62.12	30
DCG011620192	B07NVL79LK	36.84	30
DCG011620193	B07NW6SDYG	28.45	30
DCG011620195	B07P62J4C6	47.06	30
DCG011620196	B07P6M3P83	33.09	30
DCG011620197	B07P6TN5RF	30.54	30
DCG011620198	B07PB1XHSC	36.52	30
DCG011620199	B07PBJVSLP	38.22	30
DCG011620200	B07PCJ7LCV	42.22	30
DCG011620201	B07PF3QCBF	28.55	30
DCG01162027	B01MAU9R7M	31.05	30
DCG01162038	B06XQW92CL	38.09	30
DCG0116204	B00365HTO6	24.76	30
DCG01162040	B06Y5MF67M	48.35	30
DCG01162042	B0714K36J4	32.48	30
DCG01162043	B071FF7YD2	35.33	30
DCG01162044	B071KZH23X	38.32	30
DCG01162046	B071W6J9PZ	44.03	30
DCG01162049	B072BV611S	28.49	30
DCG0116205	B0044KLE3E	25.2	30
DCG01162050	B072F5YZB2	32.54	21
DCG01162054	B0746H8F5W	32.62	30
DCG01162057	B074KM76MJ	30.82	30
DCG01162058	B0756WTMBN	50.87	30
DCG01162061	B075V4HJPP	28.38	30
DCG01162062	B075W565C6	40.25	30
DCG01162067	B076YC6W84	20.82	30
DCG01162070	B0779XS8NW	26.98	25
DCG01162071	B077JM3971	31.63	30
DCG01162076	B078J9NY78	36.67	30
DCG01162077	B078Q84QT5	58.42	30
DCG0116208	B00H3ZM8GE	40.46	30
DCG01162080	B079YP2J92	40.35	30
DCG01162081	B079YWPX8X	50.81	30
DCG01162082	B079ZB5Q7Q	31.42	30
DCG01162083	B079ZN4P62	32.66	30
DCG01162088	B07C4WRGDN	26.85	30
DCG01162090	B07C6NMMBK	34.85	30
DCG01162091	B07CMB7685	78.84	30
DCG01162093	B07CPLS2QL	32.68	30
DCG01162094	B07CSNKN6B	32.28	30
DCG01162095	B07CYY9GKV	58	30
DCG01162096	B07D2TRJ8D	27.12	30
DCG01162097	B07D74H2C8	38.64	30
DCG01162098	B07D7J141G	36.79	30
DCG01162099	B07DC2NC4M	49.73	30
DCG01172011	B06XZPMKXX	36.16	30
DCG01172012	B073VZ38RT	61.89	30
DCG01172013	B076CP71DM	32.47	30
DCG01172015	B078V8HN9P	32.44	20
DCG0117202	B00NGY5PCU	161.29	30
DCG01172023	B07K1YP7QY	38.02	20
DCG01172025	B07M8QX7ZR	51.25	30
DCG0117209	B01N47GA46	51.29	20
DCG01182010	B07HKGJR38	36.84	30
DCG01182013	B07MKWX51X	34	30
DCG0118206	B078H9H8S8	28.68	30
DCG0118207	B078JBJC55	43.04	20
DCG01192010	B074KV7M6N	390.8	30
DCG01192011	B074ZSWQNB	61.21	30
DCG01192013	B077F4NTKC	548.56	30
DCG01192014	B078K8PZKN	146.05	27
DCG01192018	B07DZX96M9	70.71	30
DCG01192019	B07G285L7Z	56.35	30
DCG0119202	B017MZP4O2	55.79	12
DCG01192022	B07GN9JM6T	80.79	21
DCG0119203	B01GU40UPE	52.42	30
DCG0119204	B01NAVDOJK	38.94	30
DCG0119205	B06XHFMWNJ	44.62	18
DCG0119207	B072R1K65T	39.71	30
DCG0119209	B0746JCBRZ	47.3	30
DCG01202010	B00PU0C46I	422.86	30
DCG012020105	B07MJRHT9G	100.78	30
DCG012020110	B07N2LC5MT	98.32	30
DCG012020115	B07PF6XRY7	37.82	30
DCG01202015	B0172CDN48	206.22	30
DCG01202017	B01A814DPI	42.35	23
DCG0120202	B003VT99ZO	42.01	30
DCG01202020	B01D8X9X2Q	76.19	30
DCG01202021	B01GO43B0Q	69.91	30
DCG01202026	B01LMPNANK	216.57	30
DCG01202027	B01LZN2RXQ	51.79	12
DCG0120203	B006HXZQDA	41.96	30
DCG01202037	B06Y6GS6RY	750.41	30
DCG01202038	B06ZY36JL8	207.38	13
DCG01202039	B0716D6BNC	73.46	30
DCG01202042	B072QCLMMX	275.35	17
DCG01202045	B0746GF9ST	35.91	30
DCG01202046	B0751GFW5D	38.36	30
DCG0120205	B00D644846	159.87	30
DCG01202050	B076J4W2FH	40.25	19
DCG01202053	B0787FLGM1	48.11	30
DCG01202054	B078NLZD83	43.97	30
DCG01202056	B079B54TM9	89.88	30
DCG01202057	B079G82X4Y	33.27	21
DCG01202064	B07CJ9XLFY	26.16	30
DCG01202066	B07DDGZPLN	24.61	30
DCG01202070	B07F71GD5Q	711.12	30
DCG01202071	B07FJN59C7	37.61	14
DCG01202072	B07FPF9JXN	50.21	30
DCG01202074	B07FXNJ3SY	34.93	30
DCG01202076	B07GDP7K6Y	49.68	30
DCG01202077	B07GLM2VW8	42.92	20
DCG0120208	B00MINTF58	48.11	30
DCG01202084	B07H7DSNG2	217.4	30
DCG01202086	B07HNL4NLY	30.04	30
DCG01202088	B07JYXHVBC	42.2	30
DCG0120209	B00NSEPJ3S	74.29	30
DCG01202093	B07KWBPGF2	152.55	30
DCG01202098	B07LC6JDHT	41.56	30
DCG01202099	B07LGMRB6J	96.81	30
DCG01212018	B01J3O4RYS	30.76	30
DCG01212020	B01LVXU2IV	28.45	30
DCG01212021	B01M24XPD6	33.09	20
DCG01212025	B071KFLY43	52.52	30
DCG01212026	B071WD8GCN	62.61	30
DCG01212028	B072LPPHNQ	38.71	30
DCG01212031	B075S14827	21.07	30
DCG01212032	B077Y388VC	52.81	30
DCG01212034	B079TKW4W1	21.86	30
DCG01212036	B07BQ2MWT3	32.28	30
DCG01212038	B07BT9G1CT	47.81	30
DCG01212039	B07BYCPMR5	36.84	20
DCG01212040	B07CT6DYFG	41.81	25
DCG01212051	B07G5HY79C	222.86	30
DCG01212052	B07GDBN5VM	38.2	30
DCG01212054	B07GNDRNKZ	39.39	30
DCG01212056	B07H5T12Y2	57.98	30
DCG01212057	B07HGSH5DM	60.88	30
DCG01212058	B07HGZ6RNY	32.44	30
DCG01212059	B07HH39V97	38.71	30
DCG01212061	B07J2YVJ3Q	58.29	30
DCG01212062	B07JCB5WRV	64.08	30
DCG01212063	B07JF3H26B	62.74	30
DCG01212065	B07JQSX11M	55.34	30
DCG01212068	B07KXM3MMP	36.36	30
DCG01212069	B07L88VP43	64.76	30
DCG01212075	B07MHMTHTT	30.49	30
DCG01212076	B07MN3MK34	36.02	20
DCG01212078	B07NRJGDXN	26.95	30
DCG0122201	B0042DV9OC	25.08	28
DCG012220103	B07MBW26CL	36.46	20
DCG012220105	B07N75J78V	33.07	30
DCG012220106	B07NCSRBNG	30.6	30
DCG01222011	B00OG0EZP6	59.34	30
DCG01222018	B013CTWO54	33.86	30
DCG0122202	B004TG6K2I	32.29	30
DCG01222020	B0176QRVXY	40.68	30
DCG01222021	B017JIKLAY	35.84	30
DCG01222026	B01F6IVFS6	39.86	22
DCG01222032	B01L5BQ1MI	43.11	30
DCG01222037	B01LYKTY97	77	27
DCG01222038	B01LZAXTHJ	100.58	30
DCG0122204	B00ECBCTG6	35.98	30
DCG01222041	B01MZ6GRXQ	42.58	21
DCG01222044	B01N5F230G	42.66	30
DCG01222049	B06XXLKQ2W	34.88	11
DCG0122205	B00FDP4SAA	56.16	30
DCG01222051	B071GBK98W	37.71	30
DCG01222054	B0733SLNBX	27.14	30
DCG0122206	B00FSUW71C	26.46	30
DCG01222062	B075M789CR	48.35	30
DCG01222063	B075MWMPP3	53.98	30
DCG01222064	B075V5BYGB	31.18	21
DCG01222065	B076PP4YM4	33.48	19
DCG01222068	B0773N9TYR	80.98	15
DCG0122207	B00HWGW5A8	59.62	27
DCG01222070	B077NST4QH	41.72	27
DCG01222074	B078984R4P	60.48	30
DCG01222075	B078FVRP5T	37.36	27
DCG01222076	B078RLF52D	69.85	20
DCG01222077	B078S29W5N	106.21	20
DCG01222078	B07955DJMT	32.68	29
DCG01222080	B07BN4FXNL	32.16	21
DCG01222083	B07DR6LW7Y	38.43	30
DCG01222085	B07F3WXY84	66.05	30
DCG01222088	B07FZ5H1DR	51.99	30
DCG01222089	B07GBQP46L	45.08	30
DCG01222090	B07GBRXPRS	32.53	30
DCG01222091	B07GBSPB9M	70.16	30
DCG01222092	B07GNGL14K	28.56	30
DCG01222095	B07H85KMTJ	53.88	30
DCG01222096	B07H9PV2FS	43.93	30
DCG01222098	B07K6QKP29	66.78	30
DCG01232017	B01DDVGHTK	26.42	24
DCG01232018	B01J9VXW28	31.14	30
DCG0123202	B00B3EY27Y	33.64	20
DCG01232020	B01M0WZ6S4	37.98	30
DCG01232021	B01MYAGSP7	88.21	30
DCG01232023	B06XFV4X8M	32.24	18
DCG01232024	B071FLTBCY	53.98	30
DCG01232025	B072HV8J66	70.77	30
DCG01232028	B075YGZ1TF	39.79	30
DCG0123203	B00E6EY200	52.05	30
DCG01232030	B0763DCTDD	28.33	26
DCG01232033	B076ZN2HFB	58.98	30
DCG01232034	B0773GKL44	107.98	30
DCG01232036	B077XDGH7F	84.24	30
DCG01232040	B07B9YRC6V	29.98	30
DCG01232044	B07C8YPYSV	58.98	30
DCG01232048	B07FCV5MZ6	46.64	30
DCG01232049	B07GB74GYM	60.98	30
DCG0123205	B00IEC8RHY	73.91	30
DCG01232050	B07GBNQ4JJ	60.98	23
DCG01232052	B07GVLLN6M	40.06	30
DCG01232053	B07GYPWLSW	35.52	30
DCG01232054	B07HJ78V11	41.05	30
DCG01232055	B07HLWWQ6L	33.5	30
DCG01232056	B07HP4MKSV	51.98	30
DCG01232057	B07HPZ7C38	49.64	23
DCG01232059	B07JDVQ9TX	34.19	30
DCG0123206	B00NVQS7PA	26.46	30
DCG01232060	B07JJ9B7Y5	34.96	30
DCG01232061	B07JNBZRH8	99.87	30
DCG01232062	B07JPGWTNX	46.85	30
DCG01232064	B07MLFXPMG	38.01	29
DCG01232065	B07NF15L4R	44	14
DCG01232066	B07NV52C3V	35.7	24
DCG01232067	B07PXPZSZV	28.45	30
DCG0123208	B00QHFBCK4	36.95	30
DCG0123209	B00SM72TRA	41.96	30
DCG0125201	B000EHLU8U	90.92	30
DCG01252010	B00FBNF9Q6	53.68	30
DCG012520100	B071V2H3R1	50.48	17
DCG012520101	B071V6V7YM	26.55	30
DCG012520104	B073VFQWQP	34.54	16
DCG012520106	B0742CPQ4P	40.73	30
DCG012520107	B0744G4JSL	30.27	30
DCG012520108	B0746HB1F6	28.38	24
DCG012520110	B074MMGY91	30.65	29
DCG012520111	B074T9QW95	32.68	20
DCG012520113	B075GWW541	32.44	30
DCG012520114	B075QNQ7C7	58.79	21
DCG012520116	B075ZYTZ4G	41.32	18
DCG012520118	B076Z741G2	24.61	30
DCG01252012	B00IF791P0	32.07	30
DCG012520121	B077D13QBX	38.73	15
DCG012520122	B077NG9QJX	52.33	24
DCG012520126	B078J2WH6T	36.45	26
DCG012520127	B078K84SNV	28.55	30
DCG012520129	B078MK9PT6	34.27	30
DCG012520130	B078N16MWX	51.11	30
DCG012520137	B07B2CM7RL	35.44	30
DCG012520143	B07DBQ8FSW	73.6	30
DCG012520146	B07DFB1VDN	27.47	30
DCG012520147	B07DGBY5G1	26.72	30
DCG012520149	B07DP4ZXD4	76.88	25
DCG012520150	B07DQDNZBS	28.74	30
DCG012520153	B07F82MVP2	28.42	30
DCG012520155	B07FDB93V8	49.14	30
DCG012520158	B07FMFYSFQ	36.13	30
DCG012520159	B07FQ68SCY	32.91	26
DCG01252016	B00MLNQ88W	36.24	30
DCG012520163	B07GJFQG32	24.66	30
DCG012520165	B07GNDHBV3	30.48	30
DCG012520166	B07GSWQYL1	45.94	28
DCG012520168	B07H4CDQYM	48.58	22
DCG01252017	B00MT3M8DS	41.34	17
DCG012520171	B07HVQQ5PK	26.51	30
DCG012520175	B07JZX9HM2	66.18	30
DCG012520178	B07K9GZJWD	46.6	30
DCG012520180	B07KC759GB	30.58	30
DCG012520181	B07KC9S1BT	25.51	25
DCG012520182	B07KW5YWF3	71.01	30
DCG012520184	B07L3Q1LGK	81.46	30
DCG012520185	B07L612168	41.65	30
DCG012520186	B07L73C17R	20.44	30
DCG012520187	B07LBRVJLV	28.86	30
DCG012520189	B07MK3ZHT3	35.52	20
DCG01252019	B00PUPYL50	36.47	30
DCG012520192	B07MZSVWSG	28.53	30
DCG012520193	B07N48D1RW	30.36	30
DCG012520194	B07NTJYX1V	49.44	30
DCG012520195	B07NWDRM1V	47.59	30
DCG012520197	B07P69ZX4T	32.14	20
DCG012520199	B07PDMWCQQ	22.73	30
DCG01252021	B00RV42XTO	26.66	30
DCG01252025	B00X58ZXHE	32.11	12
DCG01252027	B00XWSMLPE	56	30
DCG01252028	B00Z4BYZWY	33.64	30
DCG01252029	B010MCWE54	56.07	30
DCG0125203	B006JU8EQ2	51.82	29
DCG01252030	B0137997H2	26.51	30
DCG01252032	B013L5C4M2	38.02	15
DCG01252033	B013PY6SMG	42.89	18
DCG01252034	B013PYJX1O	25	30
DCG01252035	B014N659UC	29.25	15
DCG01252036	B015IQIE9Y	24.64	15
DCG01252037	B015NO5OTE	61.39	30
DCG0125204	B009OU0PHA	28.45	30
DCG01252042	B0178E0LFY	28.67	30
DCG01252044	B0188SM4V8	30.36	30
DCG01252047	B0192NUS48	30.39	30
DCG01252048	B0195GUYFU	32.28	30
DCG01252049	B019FZA2S0	41.12	30
DCG0125205	B00A5YACUO	35.1	30
DCG01252053	B01B377E2U	30.4	30
DCG01252056	B01BPLST8W	41.56	12
DCG01252059	B01CYSDWGE	42.13	30
DCG01252061	B01DP2FNQ0	46.26	30
DCG01252063	B01F8BY894	28.65	30
DCG01252064	B01FAZ63KK	58.9	20
DCG01252066	B01FKIN2XI	49.65	30
DCG01252067	B01G93D3V4	23.47	30
DCG01252069	B01J3BOZMU	27.82	30
DCG0125207	B00BLY6POE	30.48	30
DCG01252071	B01JOMXMNG	29.44	27
DCG01252075	B01LX5HMJL	25.74	30
DCG01252076	B01LZSI7UW	24.66	13
DCG01252079	B01M4OKKFZ	29.02	19
DCG0125208	B00DIB1RG4	32.15	30
DCG01252080	B01M61PLEC	28.42	30
DCG01252081	B01MDUXL49	28.78	30
DCG01252083	B01MT1TM6P	105.71	27
DCG01252087	B01N0BMZOU	47.26	30
DCG01252090	B01N5EZKP5	29.64	30
DCG01252092	B01N6EWFNS	28.49	30
DCG01252095	B06XS33LX7	45.01	16
DCG01252096	B06XT4XCHW	29.34	30
DCG01252097	B0716VWXM4	26.17	30
DCG01252098	B071H8DBVH	42.92	30
DCG01252099	B071JQPPBN	28.68	30
DCG01262010	B00F3CNMV4	34.8	30
DCG012620100	B07C59XXRT	47.59	30
DCG012620101	B07CQ8G86Z	40.06	20
DCG012620102	B07CV9NFCH	32.02	30
DCG012620109	B07DLGYDFW	39.11	30
DCG012620117	B07GSJVZGS	24.72	30
DCG012620119	B07GX3T1C3	31.39	30
DCG01262012	B00NT7GXI4	36.92	30
DCG012620122	B07H2VCFRP	30.41	30
DCG012620132	B07J45VYFB	26.6	30
DCG012620133	B07J4D6LZ1	41.67	30
DCG012620134	B07JGTB9H5	57.43	30
DCG012620135	B07JPLBX8X	27.1	30
DCG01262014	B00S28IBUS	31.75	30
DCG012620141	B07KGC9D23	36.32	30
DCG012620142	B07KPRQVXS	36.47	30
DCG012620143	B07KW4W5T3	59.51	30
DCG012620148	B07LFY5NZN	28.52	30
DCG012620149	B07LG4J7YW	55.46	30
DCG01262015	B00W94QLX0	31.54	20
DCG012620150	B07M6YG5QW	36.02	30
DCG012620153	B07MG3N865	26.91	30
DCG012620154	B07MTJ86H8	36.09	30
DCG012620157	B07MZLZG1F	42.51	30
DCG012620159	B07NQKZ5RC	38.31	30
DCG012620161	B07NVB7R2M	62.79	30
DCG012620163	B07PB3PWK6	38.79	30
DCG012620165	B07PJDXRD5	38.28	30
DCG0126203	B001LQZOLW	36.79	30
DCG01262032	B01C4QZ7P0	26.24	30
DCG01262033	B01DAONTIW	32.85	30
DCG01262034	B01EU5F1IQ	33.04	30
DCG01262036	B01FBKAVZC	28.68	30
DCG0126204	B003P5CPB4	100.12	30
DCG01262042	B01M66YMTG	36.32	30
DCG01262046	B01MTOWHJH	33.04	30
DCG01262047	B01MYV1PY3	35.69	26
DCG01262052	B01NCHSLGC	26.34	30
DCG01262053	B01NCS9EN3	25.52	30
DCG01262055	B06WGTVZCG	30.95	30
DCG01262059	B06XZF1SN1	26.48	30
DCG0126206	B004HI02VI	33.64	30
DCG01262063	B07198RJM6	35.34	30
DCG0126207	B009LNE4HM	36.13	30
DCG01262070	B072NYQWG2	28.45	30
DCG01262072	B074GT9B4T	40.43	30
DCG01262073	B074QQ9TWV	25.21	30
DCG01262074	B074RFH1N1	38.62	30
DCG01262077	B075FC3W9L	26.6	30
DCG0126208	B00B28ILM8	39.74	30
DCG01262080	B076P321Y7	25.01	30
DCG01262082	B076R5WV64	34.36	30
DCG01262087	B07877JQHJ	28.11	30
DCG01262090	B078X873BG	27.57	30
DCG01262092	B079D4FJWC	24.59	30
DCG01262094	B07B4W447S	36.54	30
DCG01262096	B07BPHMCW8	26.69	30
DCG01262099	B07C49CWHM	26.74	30
DCG0127201	B0033PI9ZM	41.87	11
DCG012720100	B07G9748G6	28.49	20
DCG012720103	B07H7JG1GQ	34.29	30
DCG012720104	B07HC6QB4B	42.45	30
DCG012720106	B07HY72KC5	24.48	30
DCG012720107	B07J26MPRX	37.07	30
DCG012720108	B07J4VG3PC	29.93	30
DCG012720110	B07JYJ6C1W	32.75	30
DCG012720111	B07JZMX92D	49.14	30
DCG012720115	B07KLV781Y	36.54	30
DCG012720116	B07KRKM8M4	26.88	30
DCG012720117	B07KZ73HK5	24.76	30
DCG012720119	B07L3D4R59	33.96	30
DCG012720123	B07L88XG36	34.49	30
DCG012720125	B07LD4PC2D	32.38	30
DCG012720126	B07LDW5THV	36.47	30
DCG01272017	B01D2ZAXJW	30.54	30
DCG01272018	B01FS9LVIW	25.23	30
DCG0127202	B006ERNOYM	30.27	30
DCG01272022	B01H5AMDIE	39.55	20
DCG01272026	B01KP670CE	32.41	30
DCG01272027	B01L8B3JSE	35.42	30
DCG01272033	B01NCOT03N	40.15	30
DCG01272034	B06VWMF6FJ	78.78	30
DCG01272035	B06XBWHT4K	25.71	30
DCG01272037	B06XR46LFR	28.56	30
DCG0127204	B00HQH4RHW	35.95	30
DCG01272042	B071JF1JFC	30.32	30
DCG01272045	B0739KHFLV	30.64	30
DCG01272047	B07429J53G	38.6	30
DCG01272049	B0748CMQPK	38.41	30
DCG01272069	B078S2MVR2	147.26	30
DCG01272074	B07B7HQN25	50.19	30
DCG01272076	B07BVSLNX3	25.74	30
DCG01272079	B07CK94W9T	34.58	30
DCG01272081	B07D27BFVV	51.2	30
DCG01272088	B07DZR7R4P	32.01	30
DCG01272092	B07FC243MH	32.66	30
DCG01272093	B07FFM3DPB	28.32	30
DCG01272094	B07FKCGSP8	40.35	30
DCG01272096	B07FNFTMY1	57.19	30
DCG01272097	B07FQN2T5H	64.49	30
DCG01272098	B07FY66TF8	78.44	30
DCG012820102	B07BJ5GJJJ	57.92	30
DCG012820103	B07BLT5H6H	43.79	30
DCG012820104	B07BT3Z55R	58.16	30
DCG012820105	B07BW38ZMM	28.89	30
DCG012820107	B07CGMTVM4	37.88	30
DCG012820109	B07CYPXMTB	97.51	30
DCG012820111	B07D1BS5ZX	38.25	24
DCG012820115	B07DKZH2G1	30.39	30
DCG012820116	B07DN8Q1RW	40.02	30
DCG012820117	B07DPCS7CL	29.76	30
DCG012820118	B07DQQW545	36.36	30
DCG012820119	B07DS54WNZ	51.88	30
DCG012820120	B07DTZMLXD	46.37	30
DCG012820122	B07F3LY4NC	87.55	20
DCG012820123	B07F761JPF	52.86	30
DCG012820124	B07FD8YMKS	32.26	30
DCG012820128	B07FY72W5Y	34.96	30
DCG01282013	B00NMS2KIW	43.07	30
DCG012820130	B07G6LJBS6	31.18	30
DCG012820131	B07G6QN1MH	28.7	30
DCG012820134	B07GBS88G8	30.34	30
DCG012820138	B07GJV2JDJ	68.96	30
DCG012820141	B07GVG17QD	38.64	20
DCG012820143	B07H1F4MH5	37.36	30
DCG012820144	B07H2QS6Z9	55.96	30
DCG012820146	B07H9C2Y9P	44.36	30
DCG012820147	B07HGJ3JDJ	38.44	30
